Glomerulus,SynapseCount
PB(L1),282.0
PB(L2),2.0
PB(L3),0.0
PB(L4),6.0
PB(L5),2.0
PB(L6),1.0
PB(L7),2.0
PB(L8),2.0
PB(L9),76.0
PB(R1),29.0
PB(R2),0.0
PB(R3),7.0
PB(R4),3.0
PB(R5),3.0
PB(R6),3.0
PB(R7),1.0
PB(R8),148.0
PB(R9),86.0
