Glomerulus,SynapseCount
PB(L1),233.0
PB(L2),0.0
PB(L3),2.0
PB(L4),4.0
PB(L5),1.0
PB(L6),5.0
PB(L7),1.0
PB(L8),8.0
PB(L9),137.0
PB(R1),41.0
PB(R2),0.0
PB(R3),8.0
PB(R4),4.0
PB(R5),2.0
PB(R6),0.0
PB(R7),15.0
PB(R8),208.0
PB(R9),1.0
