Glomerulus,SynapseCount
PB(L1),7.0
PB(L2),0.0
PB(L3),5.0
PB(L4),9.0
PB(L5),0.0
PB(L6),2.0
PB(L7),3.0
PB(L8),130.0
PB(L9),16.0
PB(R1),203.0
PB(R2),12.0
PB(R3),3.0
PB(R4),5.0
PB(R5),2.0
PB(R6),1.0
PB(R7),4.0
PB(R8),0.0
PB(R9),157.0
