Glomerulus,SynapseCount
PB(R1),0
PB(R2),1
PB(R3),0
PB(R4),0
PB(R5),1
PB(R6),1
PB(R7),1
PB(R8),0
PB(R9),0
PB(L1),1
PB(L2),4
PB(L3),3
PB(L4),0
PB(L5),0
PB(L6),0
PB(L7),1
PB(L8),0
PB(L9),2
