Glomerulus,SynapseCount
PB(R1),4
PB(R2),1
PB(R3),3
PB(R4),0
PB(R5),1
PB(R6),1
PB(R7),0
PB(R8),1
PB(R9),1
PB(L1),1
PB(L2),0
PB(L3),0
PB(L4),2
PB(L5),0
PB(L6),0
PB(L7),0
PB(L8),1
PB(L9),0
