Glomerulus,SynapseCount
PB(R1),2
PB(R2),1
PB(R3),0
PB(R4),2
PB(R5),0
PB(R6),0
PB(R7),0
PB(R8),0
PB(R9),1
PB(L1),0
PB(L2),1
PB(L3),4
PB(L4),0
PB(L5),0
PB(L6),1
PB(L7),0
PB(L8),0
PB(L9),0
