Glomerulus,SynapseCount
PB(R1),0
PB(R2),3
PB(R3),1
PB(R4),2
PB(R5),4
PB(R6),1
PB(R7),1
PB(R8),0
PB(R9),0
PB(L1),1
PB(L2),3
PB(L3),0
PB(L4),2
PB(L5),1
PB(L6),1
PB(L7),2
PB(L8),2
PB(L9),0
