Glomerulus,SynapseCount
PB(R1),0
PB(R2),5
PB(R3),0
PB(R4),0
PB(R5),1
PB(R6),2
PB(R7),4
PB(R8),0
PB(R9),0
PB(L1),1
PB(L2),0
PB(L3),5
PB(L4),2
PB(L5),2
PB(L6),0
PB(L7),4
PB(L8),0
PB(L9),0
