Glomerulus,SynapseCount
PB(R1),1
PB(R2),0
PB(R3),3
PB(R4),2
PB(R5),0
PB(R6),2
PB(R7),0
PB(R8),4
PB(R9),0
PB(L1),4
PB(L2),0
PB(L3),0
PB(L4),5
PB(L5),5
PB(L6),1
PB(L7),1
PB(L8),1
PB(L9),1
