Glomerulus,SynapseCount
PB(L1),1052.0
PB(L2),50.0
PB(L3),0.0
PB(L4),17.0
PB(L5),34.0
PB(L6),5.0
PB(L7),3.0
PB(L8),0.0
PB(L9),675.0
PB(R1),29.0
PB(R2),0.0
PB(R3),35.0
PB(R4),12.0
PB(R5),3.0
PB(R6),4.0
PB(R7),213.0
PB(R8),868.0
PB(R9),4.0
