Glomerulus,SynapseCount
PB(L1),1.0
PB(L2),0.0
PB(L3),8.0
PB(L4),3.0
PB(L5),0.0
PB(L6),0.0
PB(L7),9.0
PB(L8),133.0
PB(L9),9.0
PB(R1),292.0
PB(R2),16.0
PB(R3),6.0
PB(R4),3.0
PB(R5),4.0
PB(R6),0.0
PB(R7),2.0
PB(R8),1.0
PB(R9),154.0
