mean_red,mean_green,total_red,total_green,glomerulus
1082.6,358.3,1027647818.0,113155352.0,R4
969.2,368.8,733615343.0,80647693.0,R5
797.6,328.7,299299419.0,34608731.0,R6
752.7,295.5,308922523.0,27056593.0,R7
1733.7,430.7,2115669537.0,228493239.0,R8
862.0,344.3,579437009.0,25364340.0,R1+9
825.2,327.5,724795551.0,56910310.0,R2
983.5,346.8,741244469.0,73867460.0,R3
1082.6,358.3,1027647818.0,113155352.0,added
