mean_red,mean_green,total_red,total_green,glomerulus
700.9,239.1,475299583.0,16043139.0,L7
554.3,214.2,387001148.0,9527123.0,L6
485.7,204.3,188645174.0,3764394.0,L5
428.5,196.7,271753976.0,7088330.0,L4
843.7,201.8,2053102785.0,60475056.0,L3
479.4,194.2,234639661.0,2245639.0,L2
604.1,224.8,291323430.0,9605923.0,L1+9
779.5,240.8,355003909.0,17225573.0,L8
700.9,239.1,475299583.0,16043139.0,added
