mean_red,mean_green,total_red,total_green,glomerulus
275.5,182.8,307403472.0,26938993.0,L2
444.1,228.9,424076824.0,47448430.0,L1+9
650.4,232.5,312030171.0,39349715.0,L8
506.7,218.7,148055790.0,17177156.0,L7
712.7,254.7,1084101730.0,173085007.0,L6
331.1,223.8,161644442.0,16943991.0,L5
343.2,236.6,206283445.0,36822437.0,L4
362.4,213.7,388819260.0,35820698.0,L3
275.5,182.8,307403472.0,26938993.0,added
