mean_red,mean_green,total_red,total_green,glomerulus
853.8,253.1,1053884314.0,44939897.0,L8
703.1,249.5,1246013685.0,54519721.0,L7
579.3,222.4,1145191560.0,49060185.0,L6
453.2,182.1,557912638.0,16852201.0,L5
1296.4,179.3,3621776611.0,215974917.0,L4
417.0,136.3,402121259.0,10167728.0,L3
416.3,158.3,412636611.0,17996307.0,L2
513.4,222.0,616027556.0,33511765.0,L1+9
853.8,253.1,1053884314.0,44939897.0,added
