mean_red,mean_green,total_red,total_green,glomerulus
762.4,254.1,236616654.0,21748544.0,L6
733.2,257.5,377717561.0,41988856.0,L5
685.4,286.1,329535558.0,34531775.0,L4
824.4,342.4,455902689.0,50932679.0,L3
1927.7,353.4,3885209667.0,198072131.0,L2
460.0,148.6,510060536.0,16860741.0,L1+9
918.0,295.9,1080454680.0,58705797.0,L8
630.4,267.1,214936767.0,15867093.0,L7
762.4,254.1,236616654.0,21748544.0,added
