Glomerulus,SynapseCount
PB(R1),8
PB(R2),10
PB(R3),1699
PB(R4),25
PB(R5),21
PB(R6),6
PB(R7),4
PB(R8),0
PB(R9),0
PB(L1),8
PB(L2),3
PB(L3),48
PB(L4),12
PB(L5),11
PB(L6),431
PB(L7),423
PB(L8),0
PB(L9),0
