Glomerulus,SynapseCount
PB(R1),3
PB(R2),131
PB(R3),1690
PB(R4),6
PB(R5),0
PB(R6),3
PB(R7),8
PB(R8),11
PB(R9),0
PB(L1),5
PB(L2),17
PB(L3),29
PB(L4),21
PB(L5),2
PB(L6),259
PB(L7),434
PB(L8),0
PB(L9),1
