Glomerulus,SynapseCount
PB(R1),17
PB(R2),5
PB(R3),32
PB(R4),6
PB(R5),1148
PB(R6),482
PB(R7),0
PB(R8),0
PB(R9),2
PB(L1),12
PB(L2),5
PB(L3),32
PB(L4),1788
PB(L5),5
PB(L6),0
PB(L7),6
PB(L8),1
PB(L9),0
