Glomerulus,SynapseCount
PB(R1),5
PB(R2),6
PB(R3),6
PB(R4),135
PB(R5),1309
PB(R6),30
PB(R7),0
PB(R8),5
PB(R9),0
PB(L1),4
PB(L2),4
PB(L3),3
PB(L4),1740
PB(L5),83
PB(L6),2
PB(L7),9
PB(L8),0
PB(L9),0
