Glomerulus,SynapseCount
PB(R1),11
PB(R2),2
PB(R3),59
PB(R4),12
PB(R5),46
PB(R6),1423
PB(R7),76
PB(R8),11
PB(R9),6
PB(L1),2
PB(L2),0
PB(L3),1149
PB(L4),349
PB(L5),0
PB(L6),3
PB(L7),0
PB(L8),0
PB(L9),2
