Glomerulus,SynapseCount
PB(R1),3
PB(R2),18
PB(R3),33
PB(R4),21
PB(R5),2
PB(R6),1334
PB(R7),302
PB(R8),4
PB(R9),0
PB(L1),2
PB(L2),0
PB(L3),1862
PB(L4),3
PB(L5),5
PB(L6),10
PB(L7),1
PB(L8),0
PB(L9),0
