Glomerulus,SynapseCount
PB(R1),4
PB(R2),222
PB(R3),1568
PB(R4),0
PB(R5),0
PB(R6),3
PB(R7),6
PB(R8),2
PB(R9),0
PB(L1),0
PB(L2),37
PB(L3),25
PB(L4),18
PB(L5),0
PB(L6),418
PB(L7),315
PB(L8),0
PB(L9),0
