Glomerulus,SynapseCount
PB(R1),3
PB(R2),7
PB(R3),4
PB(R4),901
PB(R5),244
PB(R6),7
PB(R7),7
PB(R8),2
PB(R9),0
PB(L1),19
PB(L2),4
PB(L3),10
PB(L4),890
PB(L5),673
PB(L6),0
PB(L7),1
PB(L8),0
PB(L9),0
