Glomerulus,SynapseCount
PB(R1),2
PB(R2),4
PB(R3),5
PB(R4),1454
PB(R5),22
PB(R6),6
PB(R7),10
PB(R8),0
PB(R9),0
PB(L1),15
PB(L2),20
PB(L3),34
PB(L4),12
PB(L5),231
PB(L6),755
PB(L7),3
PB(L8),0
PB(L9),0
