Glomerulus,SynapseCount
PB(R1),0
PB(R2),9
PB(R3),0
PB(R4),1050
PB(R5),164
PB(R6),2
PB(R7),6
PB(R8),4
PB(R9),0
PB(L1),14
PB(L2),17
PB(L3),6
PB(L4),10
PB(L5),1120
PB(L6),43
PB(L7),5
PB(L8),0
PB(L9),0
