Glomerulus,SynapseCount
PB(R1),6
PB(R2),11
PB(R3),11
PB(R4),83
PB(R5),1362
PB(R6),34
PB(R7),5
PB(R8),7
PB(R9),2
PB(L1),15
PB(L2),11
PB(L3),0
PB(L4),1244
PB(L5),424
PB(L6),0
PB(L7),8
PB(L8),2
PB(L9),0
