Glomerulus,SynapseCount
PB(R1),148
PB(R2),0
PB(R3),27
PB(R4),15
PB(R5),12
PB(R6),0
PB(R7),54
PB(R8),1225
PB(R9),5
PB(L1),936
PB(L2),0
PB(L3),3
PB(L4),17
PB(L5),11
PB(L6),17
PB(L7),2
PB(L8),11
PB(L9),830
