Glomerulus,SynapseCount
PB(R1),23
PB(R2),4
PB(R3),39
PB(R4),12
PB(R5),5
PB(R6),1437
PB(R7),6
PB(R8),1
PB(R9),1
PB(L1),0
PB(L2),0
PB(L3),1884
PB(L4),4
PB(L5),2
PB(L6),4
PB(L7),2
PB(L8),0
PB(L9),0
