Glomerulus,SynapseCount
PB(R1),4
PB(R2),3
PB(R3),35
PB(R4),18
PB(R5),0
PB(R6),1504
PB(R7),2
PB(R8),0
PB(R9),0
PB(L1),3
PB(L2),3
PB(L3),286
PB(L4),1834
PB(L5),2
PB(L6),2
PB(L7),3
PB(L8),0
PB(L9),0
