Glomerulus,SynapseCount
PB(R1),0
PB(R2),588
PB(R3),840
PB(R4),0
PB(R5),4
PB(R6),0
PB(R7),4
PB(R8),3
PB(R9),0
PB(L1),2
PB(L2),10
PB(L3),32
PB(L4),23
PB(L5),0
PB(L6),344
PB(L7),421
PB(L8),0
PB(L9),0
