Glomerulus,SynapseCount
PB(R1),7
PB(R2),1
PB(R3),5
PB(R4),1507
PB(R5),64
PB(R6),0
PB(R7),2
PB(R8),16
PB(R9),0
PB(L1),6
PB(L2),17
PB(L3),11
PB(L4),30
PB(L5),1133
PB(L6),188
PB(L7),2
PB(L8),0
PB(L9),0
