Glomerulus,SynapseCount
PB(R1),2
PB(R2),3
PB(R3),44
PB(R4),38
PB(R5),8
PB(R6),173
PB(R7),828
PB(R8),0
PB(R9),0
PB(L1),0
PB(L2),407
PB(L3),1111
PB(L4),0
PB(L5),2
PB(L6),0
PB(L7),3
PB(L8),0
PB(L9),0
