Glomerulus,SynapseCount
PB(R1),632
PB(R2),346
PB(R3),6
PB(R4),10
PB(R5),27
PB(R6),11
PB(R7),3
PB(R8),11
PB(R9),778
PB(L1),2
PB(L2),9
PB(L3),29
PB(L4),8
PB(L5),0
PB(L6),0
PB(L7),0
PB(L8),779
PB(L9),51
