Glomerulus,SynapseCount
PB(R1),0
PB(R2),1026
PB(R3),6
PB(R4),1
PB(R5),23
PB(R6),10
PB(R7),7
PB(R8),0
PB(R9),0
PB(L1),8
PB(L2),12
PB(L3),37
PB(L4),15
PB(L5),5
PB(L6),40
PB(L7),722
PB(L8),41
PB(L9),0
