Glomerulus,SynapseCount
PB(R1),126
PB(R2),0
PB(R3),35
PB(R4),13
PB(R5),27
PB(R6),5
PB(R7),5
PB(R8),784
PB(R9),415
PB(L1),892
PB(L2),7
PB(L3),4
PB(L4),25
PB(L5),13
PB(L6),10
PB(L7),2
PB(L8),6
PB(L9),570
