Glomerulus,SynapseCount
PB(R1),814
PB(R2),57
PB(R3),17
PB(R4),19
PB(R5),20
PB(R6),14
PB(R7),8
PB(R8),0
PB(R9),1316
PB(L1),30
PB(L2),0
PB(L3),19
PB(L4),28
PB(L5),0
PB(L6),4
PB(L7),4
PB(L8),719
PB(L9),48
