Glomerulus,SynapseCount
PB(R1),724
PB(R2),604
PB(R3),12
PB(R4),3
PB(R5),11
PB(R6),13
PB(R7),13
PB(R8),0
PB(R9),555
PB(L1),0
PB(L2),0
PB(L3),8
PB(L4),11
PB(L5),0
PB(L6),8
PB(L7),155
PB(L8),472
PB(L9),0
