Glomerulus,SynapseCount
PB(R1),52
PB(R2),1403
PB(R3),173
PB(R4),7
PB(R5),12
PB(R6),4
PB(R7),5
PB(R8),2
PB(R9),0
PB(L1),0
PB(L2),7
PB(L3),37
PB(L4),17
PB(L5),8
PB(L6),2
PB(L7),705
PB(L8),16
PB(L9),0
