Glomerulus,SynapseCount
PB(R1),3
PB(R2),0
PB(R3),1
PB(R4),866
PB(R5),63
PB(R6),0
PB(R7),0
PB(R8),11
PB(R9),2
PB(L1),3
PB(L2),22
PB(L3),20
PB(L4),79
PB(L5),1307
PB(L6),17
PB(L7),5
PB(L8),6
PB(L9),1
