Glomerulus,SynapseCount
PB(R1),144
PB(R2),83
PB(R3),35
PB(R4),56
PB(R5),27
PB(R6),75
PB(R7),77
PB(R8),115
PB(R9),38
PB(L1),130
PB(L2),62
PB(L3),71
PB(L4),36
PB(L5),49
PB(L6),46
PB(L7),93
PB(L8),108
PB(L9),26
