Glomerulus,SynapseCount
PB(R1),93
PB(R2),87
PB(R3),69
PB(R4),29
PB(R5),51
PB(R6),31
PB(R7),45
PB(R8),90
PB(R9),23
PB(L1),109
PB(L2),51
PB(L3),35
PB(L4),76
PB(L5),36
PB(L6),36
PB(L7),82
PB(L8),52
PB(L9),15
