Glomerulus,SynapseCount
PB(R1),2
PB(R2),61
PB(R3),36
PB(R4),51
PB(R5),76
PB(R6),73
PB(R7),84
PB(R8),67
PB(R9),3
PB(L1),70
PB(L2),56
PB(L3),160
PB(L4),176
PB(L5),81
PB(L6),24
PB(L7),43
PB(L8),19
PB(L9),18
