Glomerulus,SynapseCount
PB(R1),90
PB(R2),47
PB(R3),12
PB(R4),67
PB(R5),21
PB(R6),56
PB(R7),105
PB(R8),46
PB(R9),15
PB(L1),115
PB(L2),62
PB(L3),157
PB(L4),90
PB(L5),38
PB(L6),35
PB(L7),22
PB(L8),36
PB(L9),40
