Glomerulus,SynapseCount
PB(R1),114
PB(R2),85
PB(R3),127
PB(R4),37
PB(R5),50
PB(R6),33
PB(R7),58
PB(R8),99
PB(R9),20
PB(L1),102
PB(L2),56
PB(L3),63
PB(L4),60
PB(L5),57
PB(L6),28
PB(L7),50
PB(L8),64
PB(L9),43
