Glomerulus,SynapseCount
PB(R1),122
PB(R2),96
PB(R3),148
PB(R4),32
PB(R5),47
PB(R6),29
PB(R7),40
PB(R8),108
PB(R9),41
PB(L1),103
PB(L2),39
PB(L3),18
PB(L4),84
PB(L5),5
PB(L6),9
PB(L7),75
PB(L8),74
PB(L9),15
