Glomerulus,SynapseCount
PB(R1),79
PB(R2),30
PB(R3),58
PB(R4),31
PB(R5),38
PB(R6),85
PB(R7),62
PB(R8),43
PB(R9),4
PB(L1),120
PB(L2),66
PB(L3),119
PB(L4),102
PB(L5),26
PB(L6),46
PB(L7),23
PB(L8),47
PB(L9),19
