Glomerulus,SynapseCount
PB(R1),30
PB(R2),24
PB(R3),71
PB(R4),35
PB(R5),53
PB(R6),99
PB(R7),74
PB(R8),49
PB(R9),3
PB(L1),70
PB(L2),78
PB(L3),126
PB(L4),129
PB(L5),35
PB(L6),31
PB(L7),36
PB(L8),38
PB(L9),4
