Glomerulus,SynapseCount
PB(R1),53
PB(R2),21
PB(R3),53
PB(R4),116
PB(R5),157
PB(R6),163
PB(R7),63
PB(R8),11
PB(R9),41
PB(L1),7
PB(L2),33
PB(L3),137
PB(L4),173
PB(L5),98
PB(L6),62
PB(L7),21
PB(L8),41
PB(L9),8
