Glomerulus,SynapseCount
PB(R1),82
PB(R2),109
PB(R3),191
PB(R4),88
PB(R5),46
PB(R6),49
PB(R7),27
PB(R8),29
PB(R9),54
PB(L1),39
PB(L2),9
PB(L3),73
PB(L4),34
PB(L5),71
PB(L6),68
PB(L7),50
PB(L8),43
PB(L9),3
