Glomerulus,SynapseCount
PB(R1),81
PB(R2),63
PB(R3),63
PB(R4),56
PB(R5),21
PB(R6),39
PB(R7),73
PB(R8),104
PB(R9),22
PB(L1),156
PB(L2),78
PB(L3),84
PB(L4),46
PB(L5),58
PB(L6),24
PB(L7),52
PB(L8),74
PB(L9),24
