Glomerulus,SynapseCount
PB(R1),26
PB(R2),89
PB(R3),27
PB(R4),62
PB(R5),90
PB(R6),98
PB(R7),43
PB(R8),36
PB(R9),5
PB(L1),78
PB(L2),65
PB(L3),163
PB(L4),172
PB(L5),75
PB(L6),8
PB(L7),44
PB(L8),12
PB(L9),13
