Glomerulus,SynapseCount
PB(R1),17
PB(R2),48
PB(R3),32
PB(R4),45
PB(R5),112
PB(R6),43
PB(R7),40
PB(R8),47
PB(R9),2
PB(L1),38
PB(L2),64
PB(L3),138
PB(L4),146
PB(L5),65
PB(L6),24
PB(L7),30
PB(L8),15
PB(L9),22
