Glomerulus,SynapseCount
PB(R1),17
PB(R2),66
PB(R3),179
PB(R4),106
PB(R5),99
PB(R6),35
PB(R7),54
PB(R8),29
PB(R9),16
PB(L1),43
PB(L2),35
PB(L3),49
PB(L4),107
PB(L5),75
PB(L6),36
PB(L7),37
PB(L8),20
PB(L9),0
