Glomerulus,SynapseCount
PB(R1),135
PB(R2),99
PB(R3),192
PB(R4),82
PB(R5),29
PB(R6),64
PB(R7),22
PB(R8),73
PB(R9),44
PB(L1),65
PB(L2),16
PB(L3),64
PB(L4),38
PB(L5),31
PB(L6),74
PB(L7),50
PB(L8),81
PB(L9),19
