Glomerulus,SynapseCount
PB(R1),103
PB(R2),93
PB(R3),170
PB(R4),120
PB(R5),29
PB(R6),70
PB(R7),25
PB(R8),57
PB(R9),33
PB(L1),85
PB(L2),28
PB(L3),46
PB(L4),76
PB(L5),34
PB(L6),68
PB(L7),60
PB(L8),67
PB(L9),18
