Glomerulus,SynapseCount
PB(R1),125
PB(R2),30
PB(R3),36
PB(R4),61
PB(R5),22
PB(R6),43
PB(R7),74
PB(R8),74
PB(R9),11
PB(L1),131
PB(L2),82
PB(L3),95
PB(L4),33
PB(L5),64
PB(L6),19
PB(L7),42
PB(L8),88
PB(L9),53
