Glomerulus,SynapseCount
PB(R1),90
PB(R2),64
PB(R3),44
PB(R4),81
PB(R5),21
PB(R6),53
PB(R7),83
PB(R8),87
PB(R9),20
PB(L1),111
PB(L2),71
PB(L3),101
PB(L4),42
PB(L5),44
PB(L6),18
PB(L7),27
PB(L8),48
PB(L9),18
