Glomerulus,SynapseCount
PB(R1),108
PB(R2),33
PB(R3),55
PB(R4),54
PB(R5),57
PB(R6),108
PB(R7),124
PB(R8),95
PB(R9),31
PB(L1),115
PB(L2),79
PB(L3),145
PB(L4),111
PB(L5),54
PB(L6),35
PB(L7),23
PB(L8),57
PB(L9),18
