Glomerulus,SynapseCount
PB(R1),27
PB(R2),35
PB(R3),185
PB(R4),163
PB(R5),120
PB(R6),61
PB(R7),16
PB(R8),45
PB(R9),6
PB(L1),55
PB(L2),11
PB(L3),81
PB(L4),216
PB(L5),157
PB(L6),91
PB(L7),69
PB(L8),24
PB(L9),72
