Glomerulus,SynapseCount
PB(R1),104
PB(R2),70
PB(R3),37
PB(R4),84
PB(R5),21
PB(R6),85
PB(R7),65
PB(R8),66
PB(R9),26
PB(L1),105
PB(L2),82
PB(L3),90
PB(L4),38
PB(L5),66
PB(L6),32
PB(L7),38
PB(L8),61
PB(L9),23
