Glomerulus,SynapseCount
PB(R1),27
PB(R2),89
PB(R3),199
PB(R4),137
PB(R5),128
PB(R6),30
PB(R7),51
PB(R8),22
PB(R9),55
PB(L1),49
PB(L2),45
PB(L3),18
PB(L4),96
PB(L5),71
PB(L6),41
PB(L7),8
PB(L8),14
PB(L9),0
