Glomerulus,SynapseCount
PB(R1),24
PB(R2),71
PB(R3),146
PB(R4),113
PB(R5),118
PB(R6),85
PB(R7),27
PB(R8),27
PB(R9),21
PB(L1),66
PB(L2),9
PB(L3),65
PB(L4),141
PB(L5),96
PB(L6),94
PB(L7),78
PB(L8),24
PB(L9),49
