Glomerulus,SynapseCount
PB(R1),50
PB(R2),74
PB(R3),170
PB(R4),122
PB(R5),76
PB(R6),42
PB(R7),50
PB(R8),6
PB(R9),35
PB(L1),9
PB(L2),26
PB(L3),50
PB(L4),45
PB(L5),57
PB(L6),51
PB(L7),40
PB(L8),37
PB(L9),0
